"","X","Y","OBJECTID_1","OBJECTID","BLDG_ID","BLDG_NAME","ADDRESS","CITY","ZIPCODE","CSP_SCH_ID","SCH_ID","SCH_NAME","SCH_LABEL","SCH_TYPE","SHARED","COMPLEX","POINT_X","POINT_Y","school_name_2","ORG_CODE","DISTRICT_NAME","SCHOOL","COUNTY","School_Total","PK","K","Gr.1","Gr.2","Gr.3","Gr.4","Gr.5","Gr.6","Gr.7","Gr.8","Gr.9","Gr.10","Gr.11","Gr.12","SPED_Beyond_Grade_12","School Name.x","# Enrolled Grades 09 through 12","# Dropout All Grades","% Dropout All Grades","% Dropout Grade 09","% Dropout Grade 10","% Dropout Grade 11","% Dropout Grade 12","School Name.y","Tests Taken","Reading / Writing","Writing","Math","sch_int","School.Name.x","Subject.x","P.A..","P.A...1","A..","A...1","P..","P...1","NI..","NI...1","W.F..","W.F...1","Student.Included","CPI","Ave..SGP","Included.In.Ave..SGP","School.Name.y","Subject.y","M.E...x","M.E...1.x","E...x","E...1.x","M...x","M...1.x","PM...x","PM...1.x","NM...x","NM...1.x","No..of.Students.Included.x","Avg..Scaled.Score.x","SGP.x","Included.In.SGP.x","Ach..PCTL.x","School.Name","Subject","M.E...y","M.E...1.y","E...y","E...1.y","M...y","M...1.y","PM...y","PM...1.y","NM...y","NM...1.y","No..of.Students.Included.y","Avg..Scaled.Score.y","SGP.y","Included.In.SGP.y","Ach..PCTL.y"
"30",-71.062220644048,42.2939667268092,49,53,69,"Ohearn Bldg","1669 Dorchester Avenue","Dorchester",2122,4391,4391,"Henderson Lower (K0-1)","Henderson Lower (K0-1)","K-12"," "," ",774609.999997,2932449.99999,"Dr. William Henderson Lower","0035","Boston","00350266","Suffolk",215,77,68,70,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",-71.0695699268391,42.2812617274603,52,56,72,"Wilson Bldg","18 Croftland Avenue","Dorchester",2124,1140,1140,"Henderson Upper (2-12)","Henderson Upper (2-12)","K-12"," "," ",772644.999995,2927809.99999,"Dr. William Henderson Upper","0035","Boston","00350426","Suffolk",630,0,0,0,71,45,47,41,66,51,60,63,62,57,58,9,"Boston - Dr. William Henderson Upper","     229","       9","   3.9","   3.4","   5.4","   3.5","   3.4","Boston - Dr. William Henderson Upper","      47","440","","444",350426,"Boston - Dr. William Henderson Upper","SCIENCE AND TECH/ENG",36,23,3,2,33,21,85,54,35,22,156,63.8,"N/A","N/A","Boston - Dr. William Henderson Upper","MATH","         134",43,"          18",6,"         116",37,"         136",44,"          41",13,"         311",497.9,51.5,"         231",45,"Boston - Dr. William Henderson Upper","ELA","         125",40,"           6",2,"         119",38,"         136",44,"          50",16,"         311",494.8,43.4,"         227",24
"32",-71.073373662772,42.3219274725383,123,130,30,"Emerson Building","6 Shirley St","Roxbury",2119,4123,4123,"Dudley Street Neighborhood Charter School","Dudley St NCS","ES"," "," ",771541.56295,2942624.04362,"Dudley Street Neighborhood Charter School","0407","Dudley Street Neighborhood Charter School (District)","04070405","Suffolk",256,39,33,38,42,39,37,28,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4070405,"Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School","SCIENCE AND TECH/ENG",4,13,0,0,4,13,13,42,14,45,31,48.4,"N/A","N/A","Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School","MATH","          26",23,"           1",1,"          25",22,"          69",61,"          19",17,"         114",486.6,48.5,"          69",13,"Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School","ELA","          36",32,"           2",2,"          34",30,"          58",51,"          20",18,"         114",491.8,40.6,"          68",17
"33",-71.0341199492196,42.3696760227735,7,7,10,"East Boston Eec Bldg","135 Gove Street","East Boston",2128,4450,4450,"East Boston EEC","East Boston EEC","ELC"," "," ",782062.000004,2960079.99998,"East Boston Early Childhood Center","0035","Boston","00350009","Suffolk",184,74,61,49,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",-71.0349214342557,42.3809574571799,5,5,7,"East Boston High Bldg","86 White Street","East Boston",2128,1070,1070,"East Boston High","East Boston HS","HS"," "," ",781823.000004,2964189.99999,"East Boston High","0035","Boston","00350530","Suffolk",1189,0,0,0,0,0,0,0,0,0,0,292,272,263,351,11,"Boston - East Boston High","   1,344","      86","   6.4","   6.8","   7.7","   5.6","   5.9","Boston - East Boston High","     281","462","","463",350530,"Boston - East Boston High","SCIENCE AND TECH/ENG",93,47,27,14,66,34,77,39,26,13,196,77.4,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",-71.1601906226795,42.3455886672831,97,103,133,"Edison Bldg","60 Glenmont Road","Brighton",2135,4178,4178,"Edison K-8","Edison K-8","K-8"," "," ",748029.00602,2951141.15716,"Edison K-8","0035","Boston","00350375","Suffolk",603,21,48,60,73,60,79,61,76,66,59,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350375,"Boston - Edison K-8","SCIENCE AND TECH/ENG",11,10,3,3,8,7,34,30,70,61,115,39.6,"N/A","N/A","Boston - Edison K-8","MATH","         109",30,"          14",4,"          95",26,"         163",44,"          95",26,"         367",485.9,58.8,"         259",12,"Boston - Edison K-8","ELA","          89",24,"           7",2,"          82",22,"         168",45,"         113",31,"         370",484.2,56.6,"         266",6
"36",-71.0597697601254,42.3136876117838,109,115,146,"Everett Bldg","71 Pleasant Street","Dorchester",2125,4140,4140,"Everett Elementary","Everett","ES"," "," ",775235.999998,2939640,"Edward Everett","0035","Boston","00350088","Suffolk",264,20,43,37,43,35,40,46,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350088,"Boston - Edward Everett","SCIENCE AND TECH/ENG",1,3,0,0,1,3,20,63,11,34,32,49.2,"N/A","N/A","Boston - Edward Everett","MATH","          43",37,"           5",4,"          38",33,"          61",53,"          12",10,"         116",495.8,63.5,"          74",37,"Boston - Edward Everett","ELA","          51",44,"           5",4,"          46",39,"          59",50,"           7",6,"         117",498.2,54,"          74",36
"37",-71.0915306001671,42.3414586682552,82,88,116,"Health Careers Academy","110 The Fenway","Boston",2115,1440,1440,"Kennedy Health Careers Academy (11-12)","Kennedy HCA (11-12)","HS"," "," ",766597.24495,2949717.52314,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)","0452","Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District)","04520505","Suffolk",383,0,0,0,0,0,0,0,0,0,0,105,100,90,88,0,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)","     380","       2","   0.5","   0.0","   1.9","   0.0","   0.0","Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)","     132","452","","460",4520505,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)","SCIENCE AND TECH/ENG",45,52,1,1,44,51,40,46,2,2,87,80.5,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",-71.1069357708023,42.3262927572333,79,85,111,"Hennigan Bldg","200 Heath Street","Jamaica Plain",2130,4231,4231,"West Zone ELC","West Zone ELC","ELC","Shared"," ",762457.929921,2944171.21852,"ELC - West Zone","0035","Boston","00350006","Suffolk",111,46,33,32,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",-71.0533696697075,42.3661027415912,14,14,17,"Eliot Bldg","16 Charter Street","Boston",2113,4381,4381,"Eliot K-8","Eliot K-8","K-8"," "," ",776866.999999,2958750.00002,"Eliot Elementary","0035","Boston","00350096","Suffolk",675,58,77,79,82,87,94,63,81,24,30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350096,"Boston - Eliot Elementary","SCIENCE AND TECH/ENG",36,38,13,14,23,24,45,47,15,16,96,70.3,"N/A","N/A","Boston - Eliot Elementary","MATH","         207",63,"          62",19,"         145",44,"         105",32,"          14",4,"         326",508.6,47.5,"         222",84,"Boston - Eliot Elementary","ELA","         208",64,"          63",19,"         145",44,"         102",31,"          16",5,"         326",508.4,50.1,"         222",76
"40",-71.0928915954457,42.3163342995574,42,45,56,"Ellis Bldg","302 Walnut Avenue","Roxbury",2119,4240,4240,"Ellis Elementary","Ellis","ES"," "," ",766272.999989,2940560,"Ellis Mendell","0035","Boston","00350100","Suffolk",273,23,42,42,42,41,44,39,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350100,"Boston - Ellis Mendell","SCIENCE AND TECH/ENG",8,28,2,7,6,21,13,45,8,28,29,63.8,"N/A","N/A","Boston - Ellis Mendell","MATH","          52",46,"          12",11,"          40",36,"          38",34,"          22",20,"         112",496.4,43.7,"          66",39,"Boston - Ellis Mendell","ELA","          61",54,"          28",25,"          33",29,"          42",38,"           9",8,"         112",508.7,52.9,"          66",77
"41",-71.0448905841069,42.3328686686498,25,25,36,"South Boston Ed. Bldg","95 G Street","South Boston",2127,1162,1162,"Excel High","Excel HS","HS"," ","S. Boston EC",779223.039425,2946651.00928,"Excel High School","0035","Boston","00350522","Suffolk",518,0,0,0,0,0,0,0,0,0,0,128,135,134,121,0,"Boston - Excel High School","     491","      13","   2.6","   4.3","   2.7","   2.1","   1.7","Boston - Excel High School","     142","429","","453",350522,"Boston - Excel High School","SCIENCE AND TECH/ENG",25,36,3,4,22,31,35,50,10,14,70,70.4,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",-71.0991780211634,42.3305882774394,83,89,118,"Mission Hill Bldg","67 Alleghany Street","Roxbury",2120,1265,1265,"Fenway High","Fenway HS","HS"," "," ",764548.382701,2945746.345,"Fenway High School","0035","Boston","00350540","Suffolk",377,0,0,0,0,0,0,0,0,0,0,104,93,93,84,3,"Boston - Fenway High School","     364","       7","   1.9","   2.9","   3.1","   0.0","   1.3","Boston - Fenway High School","      99","446","","454",350540,"Boston - Fenway High School","SCIENCE AND TECH/ENG",49,56,8,9,41,47,37,42,2,2,88,82.7,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",-71.1328806080613,42.2338986470213,116,122,998,"New Roosevelt Bldg","30 Millstone Road","Hyde Park",2136,4193,4193,"Roosevelt K-8 (K1-1)","Roosevelt Lower (K1-1)","K-8"," "," ",755586.978635,2910470.1729,"Franklin D Roosevelt","0035","Boston","00350116","Suffolk",438,42,42,44,43,45,45,43,52,43,39,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350116,"Boston - Franklin D Roosevelt","SCIENCE AND TECH/ENG",17,19,7,8,10,11,37,42,35,39,89,54.5,"N/A","N/A","Boston - Franklin D Roosevelt","MATH","          81",31,"           8",3,"          73",28,"         141",54,"          39",15,"         261",490.7,55.2,"         199",21,"Boston - Franklin D Roosevelt","ELA","          89",35,"           9",4,"          80",31,"         127",50,"          39",15,"         255",492.1,44.4,"         195",16
"44",-71.134110616169,42.3607686712674,107,113,144,"Gardner Bldg","30 Athol Street","Allston",2134,4160,4160,"Gardner K-8","Gardner K-8","K-8"," "," ",755055.555883,2956702.22539,"Gardner Pilot Academy","0035","Boston","00350326","Suffolk",383,26,39,43,40,40,39,36,48,36,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350326,"Boston - Gardner Pilot Academy","SCIENCE AND TECH/ENG",14,17,2,2,12,15,45,56,22,27,81,55.9,"N/A","N/A","Boston - Gardner Pilot Academy","MATH","          60",26,"           8",3,"          52",22,"         121",51,"          54",23,"         235",487.3,54.2,"         192",13,"Boston - Gardner Pilot Academy","ELA","          55",23,"           4",2,"          51",22,"         134",57,"          46",20,"         235",487.3,49.8,"         190",9
"45",-71.1270506086844,42.2747986550925,71,77,100,"Conley Bldg","450 Poplar Street","Roslindale",2131,4080,4080,"Conley Elementary","Conley","ES"," "," ",757100.630477,2925381.50997,"George H Conley","0035","Boston","00350122","Suffolk",200,18,19,19,25,52,23,44,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350122,"Boston - George H Conley","SCIENCE AND TECH/ENG",2,9,0,0,2,9,14,64,6,27,22,61.4,"N/A","N/A","Boston - George H Conley","MATH","          26",27,"           3",3,"          23",24,"          45",47,"          24",25,"          95",491.1,58.1,"          60",22,"Boston - George H Conley","ELA","          34",37,"           7",8,"          27",29,"          45",48,"          14",15,"          93",499.5,61.2,"          59",41
"46",-71.0992906018435,42.3141286629328,120,126,106,"Greater Egleston High","80 School Street","Roxbury",2119,1430,1430,"Greater Egleston High","Greater Egleston HS","HS"," "," ",764546.119796,2939748.03389,"Greater Egleston Community High School","0035","Boston","00350543","Suffolk",95,0,0,0,0,0,0,0,0,0,0,12,20,28,35,0,"Boston - Greater Egleston Community High School","     105","","","","  23.1","  64.3","","Boston - Greater Egleston Community High School","       4","","","",350543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",-71.0574922452084,42.3766285174017,10,10,13,"Harvard-Kent","50 Bunker Hill Street","Charlestown",2129,4280,4280,"Harvard/Kent Elem","Harvard/Kent","ES"," "," ",775732.999998,2962579.99999,"Harvard-Kent","0035","Boston","00350200","Suffolk",413,43,46,49,54,58,72,91,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350200,"Boston - Harvard-Kent","SCIENCE AND TECH/ENG",15,22,4,6,11,16,38,56,15,22,68,60.3,"N/A","N/A","Boston - Harvard-Kent","MATH","         111",47,"          26",11,"          85",36,"          95",41,"          28",12,"         234",500,43.2,"         161",53,"Boston - Harvard-Kent","ELA","          98",42,"          14",6,"          84",36,"         123",52,"          14",6,"         235",497.6,52.3,"         164",34
"48",-71.0789391290922,42.3149668544794,39,42,53,"Blue Hill Ave Eec Bldg","263 Blue Hill Ave","Roxbury",2119,4460,4460,"Haynes EEC","Haynes EEC","ELC"," "," ",770048.999993,2940080,"Haynes Early Education Center","0035","Boston","00350010","Suffolk",188,51,67,70,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",-71.1273206070714,42.2567686510648,70,76,99,"Grew Bldg","40 Gordon Avenue","Hyde Park",2136,4200,4200,"Grew Elementary","Grew","ES"," "," ",757056.266893,2918810.81131,"Henry Grew","0035","Boston","00350135","Suffolk",239,22,43,37,38,31,49,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350135,"Boston - Henry Grew","SCIENCE AND TECH/ENG",2,6,0,0,2,6,22,63,11,31,35,47.9,"N/A","N/A","Boston - Henry Grew","MATH","          32",30,"           1",1,"          31",29,"          59",56,"          15",14,"         106",489.6,35.9,"          57",18,"Boston - Henry Grew","ELA","          40",38,"           2",2,"          38",36,"          60",57,"           6",6,"         106",495.8,47,"          57",28
"50",-71.09202957055,42.3176601893892,127,1736,52,"Higginson Bldg","160 Harrishof Street","Roxbury",2119,4241,4241,"Higginson Elementary (K1-2)","Higginson (K1-2)","ES"," "," ",766503.829431,2941044.29029,"Higginson","0035","Boston","00350015","Suffolk",168,29,42,46,51,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",-71.0863095666742,42.3209483431821,38,41,51,"Lewis Bldg","131 Walnut Avenue","Roxbury",2119,4242,4242,"Higginson/Lewis (3-8)","Higginson/Lewis (3-8)","K-8"," "," ",768044.999991,2942250,"Higginson/Lewis K-8","0035","Boston","00350377","Suffolk",261,0,0,0,2,37,61,45,53,39,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350377,"Boston - Higginson/Lewis K-8","SCIENCE AND TECH/ENG",2,3,0,0,2,3,29,37,47,60,78,41.7,"N/A","N/A","Boston - Higginson/Lewis K-8","MATH","          18",7,"           0",0,"          18",7,"         118",44,"         132",49,"         268",474.3,39.7,"         167",2,"Boston - Higginson/Lewis K-8","ELA","          27",10,"           0",0,"          27",10,"         130",49,"         111",41,"         268",477.6,41.5,"         167",3
"52",-71.1377006159088,42.352058669049,104,110,142,"Jackson Mann Bldg","40 Armington Street","Allston",2134,4610,4610,"Horace Mann","Horace Mann K-12","Special","Shared"," ",754098.776714,2953523.97847,"Horace Mann School for the Deaf","0035","Boston","00350750","Suffolk",88,2,2,8,6,6,8,0,9,4,6,7,3,11,11,5,"Boston - Horace Mann School for the Deaf","      33","       0","   0.0","","   0.0","   0.0","   0.0",NA,NA,NA,NA,NA,350750,"Boston - Horace Mann School for the Deaf","SCIENCE AND TECH/ENG",0,0,0,0,0,0,10,40,15,60,25,51,"N/A","N/A","Boston - Horace Mann School for the Deaf","MATH","           0",0,"           0",0,"           0",0,"           6",20,"          24",80,"          30",466.6,NA,"          10",2,"Boston - Horace Mann School for the Deaf","ELA","           0",0,"           0",0,"           0",0,"           5",17,"          25",83,"          30",470.9,NA,"           6",NA
"53",-71.0380107181542,42.3780886172121,4,4,6,"Odonnell Bldg","33 Trenton Street","East Boston",2128,4543,4543,"O'Donnell Elementary","O'Donnell","ES"," "," ",780994.000003,2963139.99999,"Hugh Roe O'Donnell","0035","Boston","00350141","Suffolk",265,21,38,45,40,41,43,37,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350141,"Boston - Hugh Roe O'Donnell","SCIENCE AND TECH/ENG",1,3,0,0,1,3,21,64,11,33,33,50,"N/A","N/A","Boston - Hugh Roe O'Donnell","MATH","          27",25,"           2",2,"          25",24,"          64",60,"          15",14,"         106",487.9,61.8,"          55",14,"Boston - Hugh Roe O'Donnell","ELA","          27",26,"           1",1,"          26",25,"          66",65,"           9",9,"         102",489.1,60.7,"          54",11
"54",-71.1377006159088,42.352058669049,105,111,142,"Jackson Mann Bldg","40 Armington Street","Allston",2134,4620,4620,"Jackson/Mann K-8","Jackson/Mann K-8","K-8","Shared"," ",754098.776714,2953523.97847,"Jackson Mann","0035","Boston","00350013","Suffolk",610,51,63,57,62,71,86,72,66,45,37,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350013,"Boston - Jackson Mann","SCIENCE AND TECH/ENG",21,17,5,4,16,13,58,48,42,35,121,57,"N/A","N/A","Boston - Jackson Mann","MATH","         108",30,"          15",4,"          93",26,"         154",43,"         100",28,"         362",488.7,46.8,"         269",16,"Boston - Jackson Mann","ELA","         100",27,"          19",5,"          81",22,"         163",45,"         101",28,"         364",489.3,51.7,"         270",11
"55",-71.1047806004288,42.2672586544079,63,67,87,"Chittick Bldg","154 Ruskindale Road","Mattapan",2126,4070,4070,"Chittick Elementary","Chittick","ES"," "," ",763140.399858,2922660.97093,"James J Chittick","0035","Boston","00350154","Suffolk",278,44,40,39,45,39,40,31,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350154,"Boston - James J Chittick","SCIENCE AND TECH/ENG",3,8,0,0,3,8,25,68,9,24,37,57.4,"N/A","N/A","Boston - James J Chittick","MATH","          23",19,"           1",1,"          22",18,"          67",56,"          29",24,"         119",484.7,40.8,"          72",10,"Boston - James J Chittick","ELA","          36",30,"           3",3,"          33",28,"          65",55,"          18",15,"         119",491.2,43.1,"          72",15
"56",-71.0338905839197,42.3752786771506,3,3,4,"Otis Bldg","218 Marion Street","East Boston",2128,4322,4322,"Otis Elementary","Otis","ES"," "," ",782112.823908,2962122.05733,"James Otis","0035","Boston","00350156","Suffolk",393,46,60,59,58,64,63,43,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350156,"Boston - James Otis","SCIENCE AND TECH/ENG",10,25,3,8,7,18,19,48,11,28,40,60.6,"N/A","N/A","Boston - James Otis","MATH","          73",47,"           6",4,"          67",44,"          64",42,"          17",11,"         154",496.5,66,"          89",40,"Boston - James Otis","ELA","          56",36,"           3",2,"          53",34,"          74",48,"          25",16,"         155",491.7,45.9,"          91",16
"57",-71.0909705993155,42.3303986662493,36,39,49,"Timilty Bldg","205 Roxbury Street","Roxbury",2119,2040,2040,"Timilty Middle","Timilty MS","MS"," "," ",766767.96863,2945687.78285,"James P Timilty Middle","0035","Boston","00350485","Suffolk",308,0,0,0,0,0,0,0,99,98,111,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350485,"Boston - James P Timilty Middle","SCIENCE AND TECH/ENG",3,3,0,0,3,3,35,30,79,68,117,34,"N/A","N/A","Boston - James P Timilty Middle","MATH","          34",12,"           4",1,"          30",10,"         120",41,"         136",47,"         290",475,33.9,"         256",3,"Boston - James P Timilty Middle","ELA","          53",18,"           6",2,"          47",16,"         128",44,"         109",38,"         290",479.4,45.6,"         253",3
"58",-71.1069106901826,42.3256221229897,118,124,111,"Hennigan Bldg","200 Heath Street","Jamaica Plain",2130,4230,4230,"Hennigan K-8","Hennigan K-8","K-8","Shared"," ",762465.838572,2943926.85873,"James W Hennigan","0035","Boston","00350153","Suffolk",581,0,35,41,59,65,70,110,91,52,58,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350153,"Boston - James W Hennigan","SCIENCE AND TECH/ENG",15,12,3,2,12,9,50,39,62,49,127,43.9,"N/A","N/A","Boston - James W Hennigan","MATH","          70",18,"           5",1,"          65",17,"         213",54,"         108",28,"         391",481.5,50.4,"         310",6,"Boston - James W Hennigan","ELA","          96",25,"          17",4,"          79",20,"         191",49,"         101",26,"         388",486.1,53.4,"         311",7
"59",-71.0816252357091,42.306818760665,112,118,150,"Burke High School Bldg","60 Washington Street","Dorchester",2121,1120,1120,"Burke High","Burke HS","HS"," "," ",769337.072736,2937107.129,"Jeremiah E Burke High","0035","Boston","00350525","Suffolk",403,0,0,0,0,0,0,0,0,0,0,83,93,107,120,0,"Boston - Jeremiah E Burke High","     472","      35","   7.4","   9.8","   8.0","   4.4","   7.7","Boston - Jeremiah E Burke High","     110","416","","435",350525,"Boston - Jeremiah E Burke High","SCIENCE AND TECH/ENG",13,33,0,0,13,33,26,65,1,3,40,70.6,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",-71.1177406061388,42.2854086569104,65,70,91,"Philbrick Bldg","40 Philbrick Street","Roslindale",2131,4561,4561,"Philbrick Elementary","Philbrick","ES"," "," ",759602.913871,2929259.10274,"John D Philbrick","0035","Boston","00350172","Suffolk",160,10,19,21,23,20,47,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350172,"Boston - John D Philbrick","SCIENCE AND TECH/ENG",2,13,1,6,1,6,7,44,7,44,16,51.6,"N/A","N/A","Boston - John D Philbrick","MATH","          20",24,"           2",2,"          18",21,"          51",60,"          14",16,"          85",487.3,37.4,"          37",13,"Boston - John D Philbrick","ELA","          32",38,"           6",7,"          26",31,"          42",49,"          11",13,"          85",495.8,33.9,"          38",28
